id,absa_input,absa_target,data_origin
433437,"Bună ziua! Aș extinde gama de produse de la mediu și mediu la top ( echipament de alergare, arte marțiale, tenis, fotbal, baschet etc.) Câteva mai multe mărci, mai multe modele. Aș lucra puțin la optimizarea serviciului de relații cu clienții - numărul de angajați din departamente este uneori insuficient. Cu toate acestea, atitudinea lor este foarte bună.",staff availability is negative; staff competency is positive; shop diversity is negative,bt_1chain
433438,"Timpul de completare a dizolvării în apă este mai lung comparativ cu varianta cu doză mai mică, care se dizolvă instantaneu.",misc is neutral,bt_1chain
433442,"L-am cumpărat un pic mai mare pentru că pentru toamnă şi iarnă, cu jachete sub el, devine strâmt.",misc is neutral,bt_1chain
433443,"Un magazin mare şi curat, hainele şi articolele pentru anumite activităţi de agrement sunt bine organizate pe secţii, personalul este prietenos, dar nu foarte organizat.",staff competency is positive; environment is negative; shop organization is positive,bt_1chain
433445,"Nu e primul meu ordin, şi pot spune că de fiecare dată am fost mulţumit de modul şi promptitudinea cu care a fost onorat ordinul.",delivery is positive,bt_1chain
433448,"Întotdeauna am găsit ce căutam, nu am plecat dezamăgit, dar am ajuns întotdeauna cu cartea mai uşoară.",shop diversity is positive,bt_1chain
433449,"Băieţii sunt destul de rapizi şi buni la ceea ce fac, aşa că nu prea am de ce să-i învinovăţesc.",service is positive; staff competency is positive,bt_1chain
433450,"Site-ul ar putea fi îmbunătățit pentru dispozitivele Android. De exemplu, folosesc o tabletă Android, și când am vrut să văd detaliile comenzii de pe tabletă, nu am văzut semnul ""+"" pentru extinderea și vizualizarea detaliilor. Și filtrele nu funcționează foarte bine atunci când folosesc tableta. În general, experiența site-ului a fost în regulă. Comunicarea a fost bună.",tech support is negative,bt_1chain
433451,"Ce coloana de apa au corturile? 2000, 3000... mai mult într-un limbaj universal, ca alti producatori de corturi si asa mai departe.",misc is neutral,bt_1chain
433458,"Preţul celor două şuruburi este de 10 RON, cod 8163737, exorbitant.",price is negative,bt_1chain
433459,Am fost la Decathlon în Bilbao... sunt mult mai bine organizaţi... şi par mai aprovizionaţi :),shop diversity is positive; shop organization is positive,bt_1chain
433461,"Atmosfera generală a magazinului a fost bună, singurul lucru pe care l-am putea îmbunătăți ar fi să creștem stocul de produse, în special pentru produsele de sezon.",environment is positive; shop diversity is negative,bt_1chain
433463,"Noua organizare e foarte bună, preţurile sunt atractive, totul e în regulă.",shop organization is positive; price is positive,bt_1chain
433465,"Magazin elegant, produse de calitate, variate, frumos prezentate, atmosfera de sărbătoare...",environment is positive; quality is positive; shop diversity is positive; shop organization is positive,bt_1chain
433467,"Am recuperat telefonul fiului meu, pe care l-a lăsat în camera probelor.",security is positive,bt_1chain
433470,"Magazinul e în regulă, au avut în stoc ceea ce nu am găsit în armată şi viceversa...",shop diversity is positive,bt_1chain
433471,E un magazin lângă mine şi e plin cu produse tot timpul.,shop diversity is positive,bt_1chain
433472,"Magazinul e în regulă, poate mai mult personal să dea clarificări despre marfă.",staff availability is negative,bt_1chain
433473,"Era cam târziu, iar personalul era probabil obosit, așa că am petrecut câteva minute încercând să găsim pe cineva care să ne dea informații despre camerele de supraveghere a bicicletelor, dar în cele din urmă, totul a mers.",staff competency is negative; staff availability is negative,bt_1chain
433474,"#Atelier- Mulțumesc, personalul și munca făcută excelent, mulțumesc!!! Vă recomand Ovidiu :-)",service is positive; staff competency is positive,bt_1chain
433475,"Am găsit ceea ce căutam, întotdeauna o plăcere să merg prin Decathlon. Personalul este zâmbitor. Pauze vizuale, un lucru perfect normal pentru perioada de pre-implantare. Magazinul arată bine, angajații sunt atenți la clienți, produsele sunt ca întotdeauna de calitate.",staff competency is positive; quality is positive; shop diversity is positive; environment is positive,bt_1chain
433480,"Pentru mine, e un loc bun pentru a face cumpărături pentru copii...",misc is neutral,bt_1chain
433481,Sunt foarte fericit şi foarte fericit că te-am adus aici.,misc is neutral,bt_1chain
433482,"Magazin bine aprovizionat, rula zilnic pe noroi, pe alergare găsiți tot ce doriți, vânzători prietenoși și pregătiți, vă recomand să contactați Anca, cunoaște bine produsele și echipamentele.",shop diversity is positive; staff competency is positive,bt_1chain
433483,"În magazin se găsesc multe produse la preţuri accesibile, iar personalul este foarte prietenos.",staff competency is positive; shop organization is negative; shop diversity is positive; price is positive,bt_1chain
433485,"Am făcut un schimb foarte simplu, doar cu cardul meu de client.",return warranty is positive,bt_1chain
433486,"Ce mi-a plăcut a fost: gama largă de produse, prețuri bune, indicații de alegere a produselor în funcție de nivel (începător/mediu/avanțat - ca începător contează foarte mult pentru mine, pentru că nu știam ce să aleg).",price is positive; shop diversity is positive; shop organization is positive,bt_1chain
433494,Mereu merită să cumperi orice în termeni de articole sportive pentru a intra în Decathlon!!!,misc is neutral,bt_1chain
433496,Aş vrea să găsesc o geantă pentru transportul rachetelor de badminton.,misc is neutral,bt_1chain
433499,Preţurile ar putea fi mai competitive.,price is negative,bt_1chain
433500,Sunt foarte mulţumită de magazin acum.,misc is neutral,bt_1chain
433502,"Dacă am nevoie de ceva anume îmbrăcăminte și încălțăminte și nu numai, primul loc vreau să se uite la tine, aici găsesc tot ce vreau :-)",shop diversity is positive,bt_1chain
433504,"Am găsit ce-mi trebuia, am găsit pista de alergare.",shop diversity is positive,bt_1chain
433505,"Un magazin frumos cu tot ce ai nevoie, produse de calitate bună şi personal extrem de prietenos.",shop diversity is positive; quality is positive; staff competency is positive,bt_1chain
433509,Un produs care sper să-mi ţină cât îmi ţin celelalte achiziţii.,misc is neutral,bt_1chain
433513,"Magazinul e bine organizat, plin, toate casele erau deschise, aşa că nu am aşteptat mult la coadă.",shop organization is positive; staff competency is positive; service is positive; shop diversity is positive,bt_1chain
433514,"Nu e un Rockrider 500S, e un Rockrider 6.3 pe care l-am modificat, ceea ce e corect, schimbând arcada cu un X Fusion 9.1, cu Shimano Deore cu 7 viteze şi cu lanţ!",misc is neutral,bt_1chain
433518,"Din păcate, nu am putut găsi un număr de telefon sau o adresă de e-mail unde să pot comunica cu tine direct.",tech support is negative,bt_1chain
433525,Nu am avut ocazia să le testăm pentru impermeabilizare încă.,misc is neutral,bt_1chain
433527,"Nu risca să spargi sau să distrugi obiecte atât din interiorul casei, cât şi din exterior.",misc is neutral,bt_1chain
433528,"Recomandările consumatorilor sunt foarte importante, astfel încât sunt preferate opiniile relevante.",misc is neutral,bt_1chain
433531,"De fiecare dată când vin la tine în magazin, mă relaxez pentru că fiul meu are ceva cu care să se joace şi eu caut linişte şi linişte tot ce am nevoie",environment is positive,bt_1chain
433534,"Când o recenzie va fi publicată, aş vrea să primesc un link la ea.",misc is neutral,bt_1chain
433535,"Am găsit ceea ce îmi doream, iar fiul meu se bucura de provocarea de a juca un sport.",shop diversity is positive,bt_1chain
433537,Tipul de la atelier a fost foarte rapid şi atent cu personalizarea.,service is positive; staff competency is positive,bt_1chain
433540,"La ultima vizită, acum trei zile, majoritatea rafturilor erau goale, personalul a fost destul de amabil să ne dea numărul de telefon pentru a putea verifica în următoarele câteva zile dacă bunurile au fost primite, iar astăzi m-am întors cu un telefon și am obținut toate informațiile de care aveam nevoie, am avut produsele rezervate în magazin.",service is positive; shop diversity is negative; staff competency is positive,bt_1chain
433542,"Atmosfera din magazin este foarte frumoasă, personalul este foarte prietenos, prompt, oferă informaţii exacte şi utile.",environment is positive; staff competency is positive,bt_1chain
433543,"Atmosfera minunată, personalul prietenos şi produse de calitate la preţuri atractive",environment is positive; staff competency is positive; quality is positive; price is positive,bt_1chain
433545,"Personalul de securitate a lăsat ceva de dorit, copiii au intrat cu o jumătate de oră înaintea noastră și paznicii i-au aruncat afară cu pretextul că nu era loc de joacă.",security is negative,bt_1chain
433547,"Este cel mai complet magazin de articole sportive de pe piața românească. gama de produse este foarte mare, diversitate, raport excelent preț / calitate. promptitutine, disponibilitate și bunătate de la angajații pe cartiere.",shop diversity is positive; quality is positive; price is positive; staff competency is positive; staff availability is positive,bt_1chain
433549,"Am cumpărat această bicicletă pentru că un angajat de la Decathlon mi-a spus că e bună atât pentru oraș cât și pentru coborâre/offroad. După două zile am dus-o în unele zone de coborâre perfecte. Când am ajuns acasă am observat trei lucruri: cutia de viteze era stricată, suspensia era extrem de robustă și lanțul atingea cutia de viteze din față. Am dus-o la magazin, dar imediat după ce am dat din nou de problema cu lanțul. Deci da... nu a meritat banii. I-aș da 900 lei pentru ea cel mult.",price is negative; product is negative; service is negative; staff competency is negative,bt_1chain
433552,"Prețurile nu sunt afișate pentru toate produsele. În toate magazinele. Ploiesti, Brașov, Sibiu, București. Personalul nu poate da rapoarte complete despre produse. Atunci le găsiți.",staff competency is negative; staff availability is negative; shop organization is negative,bt_1chain
433557,"Nu cred că este normal să ai un singur angajat care se ocupă de primire, returnare şi livrare... Timpul este important pentru toţi clienţii.... nu te uiţi doar la economia salariilor... dacă se formează coada, angajaţii, sunt mulţi şomeri...",staff availability is negative,bt_1chain
433559,"Comanda a fost acceptată OK, am comandat 3 produse și doar 2 au fost livrate....și mi s-a promis un card de loialitate în pachet care nu a fost inclus.... Sunt atât de trist:",delivery is negative; service is negative; staff competency is negative,bt_1chain
433560,"Angajaţii nu sunt nicăieri şi când sunt găsiţi nu sunt de niciun ajutor. Nici articolele sau mărimea lipsă nu sunt găsite şi comenzile nu sunt luate în considerare. Înţeleg exemplul de produse cum ar fi... scutere, biciclete etc. dar accidentele pot apărea oricând...",staff availability is negative; staff competency is negative; shop diversity is negative; environment is negative,bt_1chain
