id,absa_input,absa_target,data_origin
432291,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: am facut comanda in 31 mai 2016 si in data de 2 iunile nici nu am primit vreun raspuns. acum stau la telefon pt a lua legatura cu un consultant de 41 de minute si toti sun ocupati. operatorii sportivi. nu se poate asa ceva la un magazin de firma. am sunat la Decathlon in franta paris tot pentru o comanda pentru anvelope bicicleta si accesorii si am fost preluat in 6 minute iar comanda mea este pe drum si se livreaza sambata 4 iunie. . deci nu dati dovada de seriozitae stimati angajati sportivi. </s>,delivery is negative; staff competency is negative; staff availability is negative,manual
432292,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Depinde ce vrei sa prinzi, poti schimba firul si celelalte. </s>",misc is neutral,manual
432293,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: It's difficult to find someone to answer questions about producs on sale. Usually most of them know less than myself, after I spent some time looking for the desired product on internet.In my case, I knew exatcly what I wanted to buy, a binocular which was placed in a locker. I had to wait 15 mins for someone to unlock the locker and he didn't know too much about binoculars.The lack of customer care makes the visit to Decathlon unpleasant from my point of view. </s>",misc is neutral,manual
432294,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am fost insotit de 3 copii (3, 5 si 8 ani). Am facut cumparaturi relativ voluminoase si grele. Pentru inscriptionarea tricourilor copiilor am apelat la serviciul atelier. Plata acestui serviciu se face ...la case! An trebuit sa ma intorc la case (doar doua deschise, unde erau cozi foarte lung), cu cumparaturile si trei copii mici. Nicio facilitate (intelegere sau macar politete!) pentru aceasta situatie. Mi se indica autoritar ca trebuie sa stau la coada, adica la una dintre cele doua cozi lungi formate chiar daca am cumparaturile facute si 3 copii mici. </s>",service is negative; staff competency is negative,manual
432295,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Magazinul Decathlon din Focsani este binevenit si m-am bucurat foarte mult ca s-a infiintat si la Focsani unul. </s>,misc is neutral,manual
432296,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Selectie minimala sau produse inexistente pe rafturi navigatie. Exemplu : veste salvare gonflabile lipsa in permanenta, indiferent de perioada. Se aplica pentru toate magazinele din Romania </s>",shop diversity is negative,manual
432297,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: PRODUSE MULTE,DIVERSE UNELE CHIAR DE BUNA CALITATE SI LA PRET ACCESIBIL. </s>",shop diversity is positive; price is positive; quality is positive,manual
432298,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Bicicleta isi merita banii per total. Aspectul sudurii este dezgustator, arata a chinezarie si a lipsa de profesionalist in estetica. </s>",product is positive,manual
432299,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am cautat ghete de munte si in tot magazinul, desi aveti un magazin destul de mare , nu am gasit decat o singura marca -Quetcha, care nu mai colaboreaza cu Vibram la talpi si doream o incaltaminte cu talpa Vibram. Iar pe net am vazut ca aveti si marci cu talpa Vibram, dar in magazin lipseau. </s>",shop diversity is negative; shop organization is negative,manual
432300,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am fost intampit de omul de la paza care mi-a zis sa las rucsacul la casute. l-am intrebat daca isi asuma responsabilitatea in caz ca imi dispare laptopul, tableta, diverse acte, multimetrul, 2 truse de scule si a dat din umeri. Asta in timp ce fete intrau fara probleme cu rucsace mai mari ca ale mele in spate.Asta e atitudinea oficiala a magazinului ? Daca nu trebuia sa ii iau copilului o bicicleta nu as mai fi intrat si probabil pe viitor o sa va evit. </s>",security is negative,manual
432301,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Usor de utilizat. Lumina destul de buna pt spate. Bateria tine ok, din pacate clipul este dintr-un plastic casant si s-a rupt la a doua utilizare. </s>",product is positive; quality is negative,manual
432302,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am adus bicicleta o dată și nu i s-a rezolvat problema pe care o avea la schimbatorul de foi.Mi s-a recomandat Sa mai vin o dată pentru o centrarea de roti.Am adus-o ă doua oară si problema schimbatorului nu a fost rezolvată a doua oară.Am plătit de două ori pentru ceva ce trebuia rezolvat de prima dată. </s>,service is negative; staff competency is negative,manual
432303,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: AQn facut o comanda acum o saptamana iar angajata dvs. mi-a spus ca pot sa plec fiindca inregistreaza comanad dar nu a facut acest lucru. de abia duminica am inregistrat o noua comanda, care se pare ca nici azi nu a venit dupa cum mi s-a promis. </s>",staff competency is negative; delivery is negative,manual
432304,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Este foarte subtire,la noi sunt ierni geroase,l-am luat sa imi protejeze copilul de frig ceea ce nu face.Captusit cu o felpa foarte subtire pe spate.Lateralele sunt atat de subtiri,mai subtiri decat o geaca obisnuita de iarna.Imi pare rau ca l-am cumparat,voi incerca sa il returnez.A si cu hidrofobia materialului...in nici un caz,e un fas subtire care permite apei sa patrunda.Deci????? </s>",product is negative; quality is negative,manual
432305,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am achizitionat pantofii pe culoarea verde in crezand ca acestia maro se vor spalaci dupa cateva purtari, surprins neplacut am fost si de acestia ,deoarece nici dupa 3 luni ,i-am purtat prin ploaie 1/2- 1h si dupa ce i-am uscat ,am sesizat ca s-a decolorat. pielea intoarsa a capatat mai multe nuante de verde ,aratand foarte urat. </s>",product is negative; quality is negative,manual
432306,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Recoman acest magazin dor din prisma faptului ca nu este un alt magazin Decathlon mai aproape.... </s>,misc is neutral,manual
432307,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Angajati care nu stiu unde se afla produsele cautate, se joaca in timp ce clientii au nevoie de ajutor. </s>",staff competency is negative; staff availability is negative,manual
432308,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Sa nu se mai pună același produs la prețuri diferite. Se poate afișa frumos, produs indisponibil momentan. </s>",shop organization is negative,manual
432309,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Dupa numai 5 ore s-au scamosat considerabil iar in zona laterala a calcaiului a aparut o gaura la una din ele. Pe scurt, nu merita banii chiar si la acest pret """" mic """". </s>",price is positive; product is negative; quality is negative,manual
432310,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: NU ESTE DIVERSITATE ,NU E APROVIZIONAT CA IN ALTE ORASE BRASOV , CLUJ ,... </s>",shop diversity is negative,manual
432311,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Nu se observa disponibilitatea personalului de pe diferite raioane pentru ajutorul solicitat. </s>,staff availability is negative,manual
432312,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Este o diferenta foarte mare intre ceea ce se presinta pe site si ceea ce gasesti la raft. Multe produse sunt indisponibile.De obicei cele cu pret mediu si mare. </s>,shop organization is negative; shop diversity is negative,manual
432313,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: De ce nu aduceți și produse de calitate mai buna pt copii?? Nu am găsit un trening de bumbac in tot magazinul!! </s>,quality is negative; shop diversity is negative,manual
432314,"Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am cautat pentru toata familia cate un costum de ski. aveam niste carduri cadou cumparate de sora mea de Mos Craciun pentru copii.N-am gasit nm sa ne satisfaca, respectiv produse subtiri, inghetai cu ele la ski. din pantaloni mai nm. n-am gasit marimi. multe erau aruncate in cosul dupa proba. dezamagita complet. de abia am gasit o geaca ski pt. fetita </s>",product is negative; shop diversity is negative; shop organization is negative,manual
