text,id,aspects_polarities,annotator,data_origin,text_cleaned,absa_input,absa_target,cmlm_text
Recomand acest magazin tuturor.  Este magazinul în care poți face fericita o persoana indiferent de vârstă  .,436574,misc - neutral,22,manual,Recomand acest magazin tuturor. Este magazinul în care poți face fericita o persoana indiferent de vârstă .,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Recomand acest magazin tuturor. Este magazinul în care poți face fericita o persoana indiferent de vârstă . </s>,misc is neutral,". recomand acest produs tuturo,. este modul în care poți face fericita o persoana indiferent de vârstă."
Personal foarte bine instruit si foarte saritor.Gama larga de produse.,436581,"{'choices': ['staff competency - positive', 'shop diversity - positive']}",22,manual,Personal foarte bine instruit si foarte saritor.Gama larga de produse.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Personal foarte bine instruit si foarte saritor.Gama larga de produse. </s>,staff competency is positive; shop diversity is positive,. personal foarte bine educat si foarte amabil. gama larga de produse.
Totul a fost foarte bine. Am găsit repede ce cautam la un pret foarte bun.,436583,"{'choices': ['price - positive', 'shop diversity - positive', 'shop organization - positive']}",22,manual,Totul a fost foarte bine. Am găsit repede ce cautam la un pret foarte bun.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Totul a fost foarte bine. Am găsit repede ce cautam la un pret foarte bun. </s>,price is positive; shop diversity is positive; shop organization is positive,. totul a fost foarte bine. am găsit repede ce cautam la un preț foarte bun.
"Bicicletele care sunt un stand de atracție sunt duse in spate. Mulți copii care se plimba cu tot felul de trotinete , pot fi periculoși PTR ca nu i supraveghează nimeni.",436584,environment - negative,22,manual,"Bicicletele care sunt un stand de atracție sunt duse in spate. Mulți copii care se plimba cu tot felul de trotinete , pot fi periculoși PTR ca nu i supraveghează nimeni.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Bicicletele care sunt un stand de atracție sunt duse in spate. Mulți copii care se plimba cu tot felul de trotinete , pot fi periculoși PTR ca nu i supraveghează nimeni. </s>",environment is negative,". cei care sunt un fel de oameni sunt lăsați in spate. mulți oameni care se plimba cu tot felul de mașini, pot fi uciși pts ca nu i supravegheay nimeni."
"Recomand service-urile Decathlon pentru biciclete. Nu am de reprosat decat timpul petrecut in asteptarea angajatilor, acestia fiind angrenati in alte activitati in magazin.Multumesc.",436587,"{'choices': ['service - positive', 'staff availability - negative']}",22,manual,"Recomand service-urile Decathlon pentru biciclete. Nu am de reprosat decat timpul petrecut in asteptarea angajatilor, acestia fiind angrenati in alte activitati in magazin.Multumesc.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Recomand service-urile Decathlon pentru biciclete. Nu am de reprosat decat timpul petrecut in asteptarea angajatilor, acestia fiind angrenati in alte activitati in magazin.Multumesc. </s>",service is positive; staff availability is negative,". recomand site - urile decathlon pentru biciclete. nu am de ales decat timpul petrecut in randul angajatilor, acestia fiind implicati in alte moduri in munca. 2."
Un magazin in  care vin  cu placere. Pacat ca nu  exista unul si  in Arad.  Bicicletele mi le-am cumparat din  Timisoara  iar acesteia pentru ele din Oradea.,436588,misc - neutral,22,manual,Un magazin in care vin cu placere. Pacat ca nu exista unul si in Arad. Bicicletele mi le-am cumparat din Timisoara iar acesteia pentru ele din Oradea.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un magazin in care vin cu placere. Pacat ca nu exista unul si in Arad. Bicicletele mi le-am cumparat din Timisoara iar acesteia pentru ele din Oradea. </s>,misc is neutral,. un loc in care vin cu ele. pacat ca nu exista unul si in arad. eu mi le - am luat din timisoara iar acesteia pentru ele din oradea.
"Probarea excesiva a echipamentului sportiv deranjeaza. Plecat la cumparaturi, trebuie sa ai in permanenta grija sa nu dea vreo bicicleta, trotineta etc peste tine. Poate ar fi mai potrivita  crearea unui spatiu special pt incercarea echipamentului? Practic unii oameni transforma spatiul magazinului in parc de distractii pentru copiii lor.",436590,environment - negative,22,manual,"Probarea excesiva a echipamentului sportiv deranjeaza. Plecat la cumparaturi, trebuie sa ai in permanenta grija sa nu dea vreo bicicleta, trotineta etc peste tine. Poate ar fi mai potrivita crearea unui spatiu special pt incercarea echipamentului? Practic unii oameni transforma spatiul magazinului in parc de distractii pentru copiii lor.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Probarea excesiva a echipamentului sportiv deranjeaza. Plecat la cumparaturi, trebuie sa ai in permanenta grija sa nu dea vreo bicicleta, trotineta etc peste tine. Poate ar fi mai potrivita crearea unui spatiu special pt incercarea echipamentului? Practic unii oameni transforma spatiul magazinului in parc de distractii pentru copiii lor. </s>",environment is negative,". lipsa lipsa a echipamentului te deranjeaza. plecat la cumpar ul, trebuior sa ai in permanenta grija sa nu dea vreo bicicleta, trotineta etc peste tine. poate ar fi mai bine ideea unui spatiu verde pt biciclete? practic unii oameni transforma magazinul in parc de distractii pentru copiii lor."
am apreciat foarte mult faptul ca nu a mai fost nevoie sa vin cu voucherul printat,436594,service - positive,22,manual,am apreciat foarte mult faptul ca nu a mai fost nevoie sa vin cu voucherul printat,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: am apreciat foarte mult faptul ca nu a mai fost nevoie sa vin cu voucherul printat </s>,service is positive,. am apreciat foarte mult faptul ca nu a mai fost nevoie sa vin cu ceva printat
"Personalul este disponibil dar nu cunoaste prea bine produsele sau oferta magazinului. Atmosfera este foarte placuta. Apreciez marcile proprii, au o calitate foarte buna pentru pretul oferit. Keep it up!",436597,"{'choices': ['staff availability - positive', 'staff competency - negative', 'environment - positive', 'quality - positive', 'price - positive']}",22,manual,"Personalul este disponibil dar nu cunoaste prea bine produsele sau oferta magazinului. Atmosfera este foarte placuta. Apreciez marcile proprii, au o calitate foarte buna pentru pretul oferit. Keep it up!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Personalul este disponibil dar nu cunoaste prea bine produsele sau oferta magazinului. Atmosfera este foarte placuta. Apreciez marcile proprii, au o calitate foarte buna pentru pretul oferit. Keep it up! </s>",staff availability is positive; staff competency is negative; environment is positive; quality is positive; price is positive,". personalul este disponibil dar nu cunoaste prea bine limba sau locatia. pretul este foarte buna. apreciez serviciile, au o calitate foarte buna pentru pretul oferit. check it up!"
In perioada sarbatorilor un pic mai mult personal daca ar fi posibil,436598,staff availability - negative,22,manual,In perioada sarbatorilor un pic mai mult personal daca ar fi posibil,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: In perioada sarbatorilor un pic mai mult personal daca ar fi posibil </s>,staff availability is negative,". in timpul sarbatorilor un pic mai mult, daca ar fi posibil"
"Mi-am gasit produsul dorit extrem de repede,raport calitate- pret foarte bun.",436599,"{'choices': ['shop organization - positive', 'product - positive', 'quality - positive']}",22,manual,"Mi-am gasit produsul dorit extrem de repede,raport calitate- pret foarte bun.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Mi-am gasit produsul dorit extrem de repede,raport calitate- pret foarte bun. </s>",shop organization is positive; product is positive; quality is positive,". mi - am gasit cadoul dorit extrem de repede, raport calitate - pret foarte bun."
imi place sa fac cumparaturi pt activitatile de sezon de la voi,436600,misc - neutral,22,manual,imi place sa fac cumparaturi pt activitatile de sezon de la voi,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: imi place sa fac cumparaturi pt activitatile de sezon de la voi </s>,misc is neutral,. imi place sa fac poze pt activitatile de grup de la voi
"Cand vizitez magazinul urăsc faptul ca trebuie sa ma feresc din fata celor care probeaza bicicletele si trotinetele in magazin (nu li se poate amenaja o pista afara?), ca sa nu mai spun ca duminica numai reflexele m-au facut sa evit o minge servita de un tenismen de clasa primară nesupravegheat de părinți. V-ați gândit vreodată la accidente și la urmarile lor gen McDonalds?",436602,environment - negative,22,manual,"Cand vizitez magazinul urăsc faptul ca trebuie sa ma feresc din fata celor care probeaza bicicletele si trotinetele in magazin (nu li se poate amenaja o pista afara?), ca sa nu mai spun ca duminica numai reflexele m-au facut sa evit o minge servita de un tenismen de clasa primară nesupravegheat de părinți. V-ați gândit vreodată la accidente și la urmarile lor gen McDonalds?","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Cand vizitez magazinul urăsc faptul ca trebuie sa ma feresc din fata celor care probeaza bicicletele si trotinetele in magazin (nu li se poate amenaja o pista afara?), ca sa nu mai spun ca duminica numai reflexele m-au facut sa evit o minge servita de un tenismen de clasa primară nesupravegheat de părinți. V-ați gândit vreodată la accidente și la urmarile lor gen McDonalds? </s>",environment is negative,". cand vizitez sua urăsc faptul ca incerc sa ma feresc din fata celor care testeaaza masini si merg in oras ( nu li se poate amenajle o pista afara? ), ca sa nu mai spun ca nu numai ca m - au facut sa fac o diferee de un an de școală primară sau de ani. v - ați gândit vreodată la accidente și la urmarile lor? mcdonalds?"
"Desi mentiunea """"aspecte poz."""", nu concorda cu prezentarea electronica;In compl. la """"Asp. neg."""":  se consuma prea mult timp pt. ca de la personal nu primesti detalii suficiente pentru selectia produsului.",436603,"{'choices': ['staff competency - negative', 'tech support - negative']}",22,manual,"Desi mentiunea """"aspecte poz."""", nu concorda cu prezentarea electronica;In compl. la """"Asp. neg."""": se consuma prea mult timp pt. ca de la personal nu primesti detalii suficiente pentru selectia produsului.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Desi mentiunea """"aspecte poz."""", nu concorda cu prezentarea electronica;In compl. la """"Asp. neg."""": se consuma prea mult timp pt. ca de la personal nu primesti detalii suficiente pentru selectia produsului. </s>",staff competency is negative; tech support is negative,". desi scrie "" ""... "" "", nu concorda cu cea electronica ; in compe. la "" "" s... "" "" : se consuma prea mult timp pt. ca de la personal nu sunt solutis pentru service."
