text,id,aspects_polarities,annotator,data_origin,text_cleaned,absa_input,absa_target,text_rephrased,new_label
produsele aveau un pret la prezentare iar la casa alt pret.personalul are o scarba fata de serviciu si clienti.cabinele de proba sunt infecte si pline de haine luate pt proba.,435874,"{'choices': ['shop organization - negative', 'environment - negative', 'staff competency - negative']}",22,manual,produsele aveau un pret la prezentare iar la casa alt pret.personalul are o scarba fata de serviciu si clienti.cabinele de proba sunt infecte si pline de haine luate pt proba.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: produsele aveau un pret la prezentare iar la casa alt pret.personalul are o scarba fata de serviciu si clienti.cabinele de proba sunt infecte si pline de haine luate pt proba. </s>,shop organization is negative; environment is negative; staff competency is negative,"La prezentare, produsele aveau un pret, dar acasa era cu totul altceva. Personalul pare sa aiba o atitudine negativa fata de serviciu si clienti, iar cabinele de proba sunt murdare si aglomerate cu haine luate pentru incercat.",shop organization is negative; environment is negative; staff competency is negative
Este trist ca promovati promotii fara sa aveti stocuri suficiente.,435875,"{'choices': ['promotions - negative', 'shop diversity - negative']}",22,manual,Este trist ca promovati promotii fara sa aveti stocuri suficiente.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Este trist ca promovati promotii fara sa aveti stocuri suficiente. </s>,promotions is negative; shop diversity is negative,"Este regretabil ca ofertele dvs. de promotii nu sunt intotdeauna susținute de stocuri suficiente, ceea ce limitează varietatea produselor disponibile.",promotions is negative; shop diversity is negative
Am dat comanda in 10.01.2018 și nu am primit coletul nici în. 25.01.2018 deși data estimată era 24.01.2018,435877,delivery - negative,22,manual,Am dat comanda in 10.01.2018 și nu am primit coletul nici în. 25.01.2018 deși data estimată era 24.01.2018,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am dat comanda in 10.01.2018 și nu am primit coletul nici în. 25.01.2018 deși data estimată era 24.01.2018 </s>,delivery is negative,"Comanda mea din 10.01.2018 nu a fost livrată până pe 25.01.2018, cu toate că data estimată de livrare era 24.01.2018.",delivery is negative
"foarte greu gasesti pe cineva sa intrebi,sau sa iti dea vreo relatie...te pune sa te uiti pe raft...urat...daca lucrau la firma mea zburau demult...",435883,"{'choices': ['staff availability - negative', 'staff competency - negative']}",22,manual,"foarte greu gasesti pe cineva sa intrebi,sau sa iti dea vreo relatie...te pune sa te uiti pe raft...urat...daca lucrau la firma mea zburau demult...","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: foarte greu gasesti pe cineva sa intrebi,sau sa iti dea vreo relatie...te pune sa te uiti pe raft...urat...daca lucrau la firma mea zburau demult... </s>",staff availability is negative; staff competency is negative,"Este extrem de dificil să găsești pe cineva disponibil pentru a te ajuta sau pentru a oferi informații utile... te lasă să cauți singur pe raft, ceea ce este foarte neplăcut. Dacă acești angajați lucrau la mine, i-aș fi dat deja afara...",staff availability is negative; staff competency is negative
îmi place că sunteți ordonați .  Dar trefbuie să puneți prețuri maim mici,435889,"{'choices': ['price - negative', 'shop organization - positive']}",22,manual,îmi place că sunteți ordonați . Dar trefbuie să puneți prețuri maim mici,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: îmi place că sunteți ordonați . Dar trefbuie să puneți prețuri maim mici </s>,price is negative; shop organization is positive,"Sunt mulțumit de ordonarea dvs., dar prețurile ar trebui să fie mai accesibile.",price is negative; shop organization is positive
"Nici un angajat pe raion, nu ai de la cine sa afli o informație.",435890,staff availability - negative,22,manual,"Nici un angajat pe raion, nu ai de la cine sa afli o informație.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Nici un angajat pe raion, nu ai de la cine sa afli o informație. </s>",staff availability is negative,Nu am gasit nici un angajat disponibil pentru a oferi informatii.,staff availability is negative
"Am comandat o pereche de sandale care era in stoc in mai multe magazine,numaila Tg Mures nu era culoarea respectiva.Cele 72 de ora de livrare s au tranformat in 936 pna in prezent si nci urma de produs.La intrebare pusa de mine telefonic am primit raspunsul:cand vine va contactam.....",435892,"{'choices': ['shop diversity - negative', 'delivery - negative']}",22,manual,"Am comandat o pereche de sandale care era in stoc in mai multe magazine,numaila Tg Mures nu era culoarea respectiva.Cele 72 de ora de livrare s au tranformat in 936 pna in prezent si nci urma de produs.La intrebare pusa de mine telefonic am primit raspunsul:cand vine va contactam.....","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am comandat o pereche de sandale care era in stoc in mai multe magazine,numaila Tg Mures nu era culoarea respectiva.Cele 72 de ora de livrare s au tranformat in 936 pna in prezent si nci urma de produs.La intrebare pusa de mine telefonic am primit raspunsul:cand vine va contactam..... </s>",shop diversity is negative; delivery is negative,"Am vrut să cumpăr o pereche de sandale, dar nu am putut găsi culoarea potrivită la magazinele din Tg Mures, deși erau în stoc în alte locuri. Mai mult, livrarea care trebuia să dureze 72 de ore a fost întârziată și a durat până acum 936 de ore, fără niciun semn al produsului. Când i-am întrebat despre stadiul comenzii, mi s-a spus doar că mă vor contacta când va veni.",shop diversity is negative; delivery is negative
"Nu mi-a ajuns comanda, deloc. Deci nu pot avea  o opinie.",435894,delivery - negative,22,manual,"Nu mi-a ajuns comanda, deloc. Deci nu pot avea o opinie.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Nu mi-a ajuns comanda, deloc. Deci nu pot avea o opinie. </s>",delivery is negative,"Comanda mea nu a sosit niciodată, ceea ce m-a dezamăgit foarte tare.",delivery is negative
"Desi data livrarii era estimata pentru 24.12, marfa a ajuns in magazin pe 29.12.17. Client service slab, personal reactiv, fara initiativa. De evitat.",435895,"{'choices': ['delivery - negative', 'service - negative', 'staff competency - negative']}",22,manual,"Desi data livrarii era estimata pentru 24.12, marfa a ajuns in magazin pe 29.12.17. Client service slab, personal reactiv, fara initiativa. De evitat.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Desi data livrarii era estimata pentru 24.12, marfa a ajuns in magazin pe 29.12.17. Client service slab, personal reactiv, fara initiativa. De evitat. </s>",delivery is negative; service is negative; staff competency is negative,"Marfa a sosit cu intarziere, fiind estimata pentru 24.12, dar a ajuns in magazin abia pe 29.12.17. Serviciul clientilor este sub asteptari, personalul este reactiv, dar fara initiativa. Nu recomand.",delivery is negative; service is negative; staff competency is negative
"Amabilitatea si dispinibilitatea angajatilor, diversitatea produselor si raportul bun pret-calitate.",435897,"{'choices': ['staff competency - positive', 'staff availability - positive', 'shop diversity - positive', 'price - positive', 'quality - positive']}",22,manual,"Amabilitatea si dispinibilitatea angajatilor, diversitatea produselor si raportul bun pret-calitate.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Amabilitatea si dispinibilitatea angajatilor, diversitatea produselor si raportul bun pret-calitate. </s>",staff competency is positive; staff availability is positive; shop diversity is positive; price is positive; quality is positive,"Personalul a fost foarte amabil și disponibil, iar magazinele oferă o gamă variată de produse la prețuri rezonabile în raport cu calitatea.",staff competency is positive; staff availability is positive; shop diversity is positive; price is positive; quality is positive
Multumesc agentei de paza care mi-a recuperat telefonul mobil uitat undeva printre rafturi!,435899,security - positive,22,manual,Multumesc agentei de paza care mi-a recuperat telefonul mobil uitat undeva printre rafturi!,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Multumesc agentei de paza care mi-a recuperat telefonul mobil uitat undeva printre rafturi! </s>,security is positive,Sunt foarte mulțumit de agentul de securitate care mi-a găsit și recuperat telefonul mobil pierdut printre rafturi.,security is positive
Am știut de la început ca aici voi găsi tot ce mă interesează la un preț foarte atractiv,435908,"{'choices': ['price - positive', 'shop diversity - positive']}",22,manual,Am știut de la început ca aici voi găsi tot ce mă interesează la un preț foarte atractiv,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am știut de la început ca aici voi găsi tot ce mă interesează la un preț foarte atractiv </s>,price is positive; shop diversity is positive,Am aflat de la început că acest loc oferă tot ceea ce caut la un preț extrem de convenabil,price is positive; shop diversity is positive
"Cel mai super mi se pare faptul ca poti testa trotinete, skateboard, biciclete chiar in magazin!!",435909,service - positive,22,manual,"Cel mai super mi se pare faptul ca poti testa trotinete, skateboard, biciclete chiar in magazin!!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Cel mai super mi se pare faptul ca poti testa trotinete, skateboard, biciclete chiar in magazin!! </s>",service is positive,"Ceea ce mă impresionează cel mai mult este posibilitatea de a testa direct în magazin diverse produse, precum trotinete, skateboard-uri și biciclete.",service is positive
"Magazin ingrijit , personal amabil , prezent in tot magazinul pentru orice informatii.",435910,"{'choices': ['environment - positive', 'staff competency - positive', 'staff availability - positive']}",22,manual,"Magazin ingrijit , personal amabil , prezent in tot magazinul pentru orice informatii.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Magazin ingrijit , personal amabil , prezent in tot magazinul pentru orice informatii. </s>",environment is positive; staff competency is positive; staff availability is positive,"Am fost plăcut impresionat de ordinea și curățenia din magazin, personalul a fost foarte prietenos și au fost mereu disponibili pentru a oferi informații și ajutor.",environment is positive; staff competency is positive; staff availability is positive
"Impresia este buna, dar trebuie sa faceti ceva in sensul maximizarii profitului fara sa perturbati asistenta de specialitate a copiilor alora care vor sa te ajute, dar sunt fff putini...si fara sa umflati atat de mult preturile. Marfurile sunt din China, doar... Le luati la preturi foarte avantajoase, cu mult, mult mai mici si ni le vindeti aici ca marfuri de lux... Pai credeti ca este elegant ce faceti? In Franta nu este asa... Deh, suntem in Romania...O sa recomand magazinul pentru ca mi-a placut, dar trebuie sa faceti ceva, macar in lunile de cadouri...",435911,"{'choices': ['price - negative', 'promotions - negative']}",22,manual,"Impresia este buna, dar trebuie sa faceti ceva in sensul maximizarii profitului fara sa perturbati asistenta de specialitate a copiilor alora care vor sa te ajute, dar sunt fff putini...si fara sa umflati atat de mult preturile. Marfurile sunt din China, doar... Le luati la preturi foarte avantajoase, cu mult, mult mai mici si ni le vindeti aici ca marfuri de lux... Pai credeti ca este elegant ce faceti? In Franta nu este asa... Deh, suntem in Romania...O sa recomand magazinul pentru ca mi-a placut, dar trebuie sa faceti ceva, macar in lunile de cadouri...","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Impresia este buna, dar trebuie sa faceti ceva in sensul maximizarii profitului fara sa perturbati asistenta de specialitate a copiilor alora care vor sa te ajute, dar sunt fff putini...si fara sa umflati atat de mult preturile. Marfurile sunt din China, doar... Le luati la preturi foarte avantajoase, cu mult, mult mai mici si ni le vindeti aici ca marfuri de lux... Pai credeti ca este elegant ce faceti? In Franta nu este asa... Deh, suntem in Romania...O sa recomand magazinul pentru ca mi-a placut, dar trebuie sa faceti ceva, macar in lunile de cadouri... </s>",price is negative; promotions is negative,"Magazinul are un potențial bun, dar ar trebui să îmbunătățească strategia de vânzări pentru a maximiza profitul fără a compromite calitatea asistenței pentru clienți. Din păcate, prețurile sunt destul de mari pentru produsele care vin din China, ceea ce face ca experiența de cumpărare să fie mai puțin plăcută. Sper că în perioadele de reduceri vor fi oferte mai atractive, astfel încât să merite să revenim. În ciuda acestor aspecte negative, voi recomanda magazinul pentru că am avut o experiență generală bună.",price is negative; promotions is negative
