id,text_cleaned,absa_input,absa_target,text_bt_RoEnRo,text_bt_RoEnChRo
434143,Magazinul dumneavoastra aduce un plus atat in in gama produselor sportive cat si a serviciilor oferite.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Magazinul dumneavoastra aduce un plus atat in in gama produselor sportive cat si a serviciilor oferite. </s>,product is positive; service is positive; shop diversity is positive,"Magazinul dvs. aduce un plus atât la gama de produse sportive, cât și la serviciile oferite.","În acest caz, magazinul dvs. oferă un avantaj pentru produsele și serviciile dvs. sportive."
434144,"Un magazin mai mult decat incapator, cu produse foarte variate si la preturi pentru toate buxunarele!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Un magazin mai mult decat incapator, cu produse foarte variate si la preturi pentru toate buxunarele! </s>",shop diversity is positive; price is positive; shop organization is positive,"Un magazin mai mult decât mare, cu o mare varietate de produse şi preţuri pentru toate trunchiurile!","Nu numai că au o piață mare, dar și o gamă largă de produse, la prețuri diferite!"
434147,BunaProdusu comandat nu a sosit azi este data de 03.06.2018Prim urmare nu mai doresc acest produs ptr a nu se respecta termenul de livrareCu respect,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: BunaProdusu comandat nu a sosit azi este data de 03.06.2018Prim urmare nu mai doresc acest produs ptr a nu se respecta termenul de livrareCu respect </s>,delivery is negative,"Bun Produsul comandat nu a sosit azi este data 03.06.2018 Prin urmare, eu nu mai vreau acest produs pentru a nu respecta termenul de livrare","Bun, produsul comandat nu a sosit. Astăzi este 3 iunie 2018 și nu mai vreau acest produs pentru că nu a fost livrat la termen."
434149,"Raionul de Alergare lasa de dorit...varietatea produselor este foarte slaba...plus ca nu gasesti toate marimile necesare...cine ALEARGA LA XL si XXL>? Oare nu se intreaba nimeni in domeniul asta? ...Doresc mai multe produse S si M ca fie el/ea de L tot in S/M se inghesuie! Cat timp am cautat pe cineva pe raion, tot personalul era la case!","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Raionul de Alergare lasa de dorit...varietatea produselor este foarte slaba...plus ca nu gasesti toate marimile necesare...cine ALEARGA LA XL si XXL>? Oare nu se intreaba nimeni in domeniul asta? ...Doresc mai multe produse S si M ca fie el/ea de L tot in S/M se inghesuie! Cat timp am cautat pe cineva pe raion, tot personalul era la case! </s>",shop diversity is negative; staff availability is negative,"Secţiunea de alergare este lipsă...varietatea de produse este foarte slabă...plus nu poţi găsi toate dimensiunile necesare...care ALERARGA LA XL şi XXL>? Nu întreabă nimeni în acest domeniu?...Vreau mai multe produse S şi M că el / ea de L este, de asemenea, în S / M înghesuit! În timp ce am fost în căutarea pentru cineva pe secţiune, tot personalul a fost acasă!","Partea de alergare lipsește... varietatea produsului este foarte slabă... plus că nu poți găsi toate dimensiunile necesare... cine ALERARGA LA XL și XXL>? Nimeni nu a întrebat acest domeniu?... Vreau mai multe produse S și M, el/ea L este, de asemenea, în S/M aglomerat!"
434152,"In magazin te simti agresat tot timpul de cei care circula cu viteza mare cu trotinete, biciclete, ....... Nu poti sa te uiti linistit la absolut nimic pentru ca esti intr-un pericol permanent. As dori ca toate sporturile sa se mute afara si magazinul sa ramana ceva linistit in care sa poti compara, studia si cumpara.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: In magazin te simti agresat tot timpul de cei care circula cu viteza mare cu trotinete, biciclete, ....... Nu poti sa te uiti linistit la absolut nimic pentru ca esti intr-un pericol permanent. As dori ca toate sporturile sa se mute afara si magazinul sa ramana ceva linistit in care sa poti compara, studia si cumpara. </s>",environment is negative,"În magazin te simți atacat tot timpul de oameni care se mișcă cu viteză mare cu scutere, biciclete,....... nu te poți uita la absolut nimic calm pentru că ești în pericol constant. Aș vrea ca toate sporturile să se mute și magazinul să rămână ceva liniștit unde poți compara, studia și cumpăra.","În magazin sunt mereu oameni cu motociclete, biciclete... nu poţi privi nimic cu calm, fiindcă eşti în pericol constant."
434157,Sa se ofere la proba un numar limitat de produse .,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Sa se ofere la proba un numar limitat de produse . </s>,misc is neutral,Să oferim un număr limitat de produse pentru testare.,"În acest moment, există o serie limitată de produse disponibile pentru testare."
434158,"Am fost total nemultumit pentru ca a trebuit sa astept dupa produs aproape 2 luni, comanda fiind facuta in magazin. Nimeni nu m-a contactat initial, am fost eu nevoit de doua ori sa merg in magazin si sa intreb de comanda, desi produsul trebuia sa vina in maxim o saptamana...","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am fost total nemultumit pentru ca a trebuit sa astept dupa produs aproape 2 luni, comanda fiind facuta in magazin. Nimeni nu m-a contactat initial, am fost eu nevoit de doua ori sa merg in magazin si sa intreb de comanda, desi produsul trebuia sa vina in maxim o saptamana... </s>",service is negative; delivery is negative,"Am fost total nemulţumit pentru că a trebuit să aştept produsul aproape 2 luni, comanda fiind făcută în magazin.","Nu sunt deloc mulțumit, pentru că trebuie să aștept aproape două luni pentru a obține produsul, iar apoi trebuie să mă întorc la el."
434159,"- produse de calitate medie la pret apropiat de produsele premium.- ar fi necesara o gama mai diversificate pentru produse caracteristice per segment de activitate (ex: DRUMETII: rachete de zapada, coltari, rozete- bete, bandane de calitate (protectie UV)","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: - produse de calitate medie la pret apropiat de produsele premium.- ar fi necesara o gama mai diversificate pentru produse caracteristice per segment de activitate (ex: DRUMETII: rachete de zapada, coltari, rozete- bete, bandane de calitate (protectie UV) </s>",shop diversity is negative; quality is neutral; price is negative,"- produse de calitate medie la prețuri apropiate de cele ale produselor premium. - ar fi necesară o gamă mai diversificată de produse pentru produsele tipice pentru fiecare segment de activitate (de exemplu, rolele de zăpadă, colțurile, pulverizatoarele, benzile de înaltă calitate (protecție UV)","- necesitatea unei game mai diversificate de produse, cu produse tipice pentru fiecare tip de activitate (de exemplu, rolele de zăpadă, colțurile, pulverizatoarele, benzile de înaltă calitate (protecție UV)"
434161,"Pro: - personal amabil și informatContra:- magazinul este plin de copii, trebuie să oferi o atenție sporită pentru a nu te intersecta cu odrasla vreunui părinte care îi lasă să se maimuțărească prin tot magazinul.- la capitolul accesorii pentru biciclete rafturile nu erau aprovizionate și produsele erau neorganizate (efectul trecerii clienților români pe la raft).- lipsa unui angajat care efectiv să răspundă la întrebările clienților aflați la rafturi am resimțit mai la fiecare vizită în acest magazin.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Pro: - personal amabil și informatContra:- magazinul este plin de copii, trebuie să oferi o atenție sporită pentru a nu te intersecta cu odrasla vreunui părinte care îi lasă să se maimuțărească prin tot magazinul.- la capitolul accesorii pentru biciclete rafturile nu erau aprovizionate și produsele erau neorganizate (efectul trecerii clienților români pe la raft).- lipsa unui angajat care efectiv să răspundă la întrebările clienților aflați la rafturi am resimțit mai la fiecare vizită în acest magazin. </s>",staff competency is positive; environment is negative; shop diversity is negative; shop organization is negative; staff availability is negative,"Pro: - personal prietenos și informatContra:- magazinul este plin de copii, trebuie să fii foarte atent să nu te intersectezi cu copiii unui părinte care îi lasă să se plimbe prin magazin.- în secțiunea accesorii pentru biciclete rafturile nu erau stocate și produsele nu erau organizate (efectul trecerii clienților români pe raft).- lipsa unui angajat care să răspundă efectiv la întrebările clienților de pe rafturi am simțit mai mult cu fiecare vizită în acest magazin.","În secțiunea de accesorii pentru biciclete, rafturile nu au marfă și produsele nu sunt organizate (influențate de clienții români de pe rafturi)."
434162,A trebuit sa sun eu de 2 ori pentru a mi se pregăti si livra comanda,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: A trebuit sa sun eu de 2 ori pentru a mi se pregăti si livra comanda </s>,delivery is negative,A trebuit să sun de două ori pentru a obține comanda mea gata și livrat.,A trebuit să sun de două ori pentru ca comanda mea să fie pregătită şi livrată.
434167,Produsul comandat este OK.dar firma de curierat --Fan Curier--jalnic.Recomand schimbarea lor.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Produsul comandat este OK.dar firma de curierat --Fan Curier--jalnic.Recomand schimbarea lor. </s>,product is positive; delivery is negative,"Produsul comandat este OK, dar compania de curierat, Fan Courier, este geloasă.","Produsele sunt bune, dar companiile de curierat - fani ai curieratului - sunt invidioase."
434171,"Am stat f mult pentru eliberarea unei facturi, nu pt ca ar fi fost lume in fata, era o sg persoana, ci pentru ca cel care trebuia sa ii valideze ceva fetei de la facturare nu era de gasit","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Am stat f mult pentru eliberarea unei facturi, nu pt ca ar fi fost lume in fata, era o sg persoana, ci pentru ca cel care trebuia sa ii valideze ceva fetei de la facturare nu era de gasit </s>",staff availability is negative,"Am aşteptat mult timp pentru eliberarea unei facturi, nu pentru că era publică, era o persoană, ci pentru că cel care trebuia să valideze ceva fata de facturare nu a fost găsit","Am așteptat o lungă perioadă de timp pentru a deschide un cont, nu pentru că a fost deschis, pentru că a fost o persoană, dar pentru că ceva care trebuie verificat, taxa pentru fata nu a fost descoperit."
434173,Nemultumit de curier. A venit comanda dupa 4 zile.,Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Nemultumit de curier. A venit comanda dupa 4 zile. </s>,delivery is negative,"Nu a fost mulţumit de curier, a primit comanda după patru zile.",A fost supărat pe curierul care a trimis comanda la patru zile după ce a primit-o.
434175,"Haos prin magazin, plin de copii nesupraveghiati pe biciclete, trotinete etc.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Haos prin magazin, plin de copii nesupraveghiati pe biciclete, trotinete etc. </s>",environment is negative,"Haos în magazin, plin de copii neîncredinţaţi pe biciclete, scutere, etc.","În magazine era haos, copiii mergeau pe biciclete, iar oamenii se jucau cu bicicletele."
434177,"Daca ai nevoie de informatii in plus despre produse, trebuie sa umblii mult printre raioane dupa cineva abilitat ca sa-ti raspunda.Parca se ascund toti cand ii cauti.Chiar daca magazinul era aproape gol de clienti la ora la care am fost.Mai bine instalati terminate de informatii stocuri si/sau localizarea lor in magazin si mai eliminati din angajati. Daca tot sunt degeaba.","Extract pairs of aspect categories with their corresponding opinions from the following Romanian review: Daca ai nevoie de informatii in plus despre produse, trebuie sa umblii mult printre raioane dupa cineva abilitat ca sa-ti raspunda.Parca se ascund toti cand ii cauti.Chiar daca magazinul era aproape gol de clienti la ora la care am fost.Mai bine instalati terminate de informatii stocuri si/sau localizarea lor in magazin si mai eliminati din angajati. Daca tot sunt degeaba. </s>",service is negative; staff availability is negative,"Dacă ai nevoie de mai multe informații despre produse, trebuie să te plimbi prin cartiere în căutarea cuiva calificat să-ți răspundă. Este ca și cum se ascund toți când le cauți. Chiar dacă magazinul era aproape gol de clienți în momentul în care am fost acolo. Mai bine să instalezi stocuri de informații terminate și / sau locația lor în magazin și chiar eliminate de la angajați. Dacă acestea sunt încă inutile.","Dacă ai nevoie de mai multe informații despre produse, trebuie să mergi prin zone și să găsești pe cineva calificat să-ți răspundă. Când le cauți, se ascund."
