id,text_cleaned,all_categories,data_origin
434209,"Sunt extrem de dezamăgit de serviciile Decathlon!!! Am vrut să cumpăr 2 perechi de cizme de munte din magazin, iar când am ajuns la casieră am aflat că nu puteam plăti produsul și să merg acasă cu el, așa cum se întâmplă în orice magazin normal, pentru că acele cizme nu pot fi trecute prin casă. Ni s-a spus să așteptăm puțin să verificăm....am așteptat aproximativ 30 de minute. după care ni s-a spus același lucru: nu putem cumpăra acele produse (deși erau prezente pe raft) și așteptăm următoarele zile pentru a rezolva problema care trebuia să fie pe partea de calculator. Am ieșit din magazin și am fost surprins, iar surpriza a fost mai mare când am fost bătuți de casieră și telefonul a fost deteriorat pentru că nu am putut plăti produs",service; staff competency; product,bt_1chain
434212,Am schimbat 2 perechi. A trebuit să-l returnez şi pe ultimul. Rulmenţii nu sunt aşa buni şi tot dau greş.,misc,bt_1chain
434213,"Nu mai supraevaluati marcile pe care le vindeti, si mai bine sa veniti cu mai multe specialitati.",price; promotions,bt_1chain
434214,"O casă deschisă şi o coadă de cinci persoane, deşi magazinul nu era foarte aglomerat.",service,bt_1chain
434215,"Am cerut factura de la compania pe care au făcut-o pe P.F., am cerut o adresă pe care mi-au trimis-o pe alta.",service; staff competency,bt_1chain
434217,"Am vrut să cumpăr nişte produse din pescuit, dar nu aveau preţ, din cauza lipsei unui verificator.",service; shop organization,bt_1chain
434218,"M-am dus la magazinul Decathlon din VIVO Cluj să returnez un produs, dar din păcate nu a fost primit de personal, pentru că nu aveam chitanța la mine.",service,bt_1chain
434220,"După cum am scris mai înainte, ei sunt total nemulțumiți de faptul că magazinul este un adevărat teren de testare pentru toate obiectele pe care le ai la îndemână. Ar trebui să eviți întotdeauna bicicletele, scuterele, mingile de tenis, rachetele de badminton (chiar și printre rafturi). Vizitarea magazinului de data aceasta a fost un fel de atac asupra siguranței familiei. Ca și mersul pe o pistă plină de cicliști în timp ce pedalează cu viteză mare sau pe o badminton, tenis etc. bicicletă în timp ce se joacă meciurile respective pe ele. Ar trebui să fie înființată o zonă de testare separată de zona comercială unde articolele pot fi testate la voință. În zona comercială nu ar trebui să fie permisă testarea produselor, pentru a nu",environment,bt_1chain
434224,"Bună ziuaAceastă dată știți că nu am fost mulțumit, sunt un client vechi, dar am fost confuz o comandă pe corturi și accesorii, atitudinea celor de acolo m-a deranjat am fost în Cluj pentru a lua o comandă telefonică, vânzătoarea mă pune la doamna (doamna) manager și acest lucru a fost vorbind foarte sfidător, mai mult și s-au uitat unul la altul și abuzat, lăsând deoparte care a venit la mine cu mâncare în mână și mâncare, nu știu dar ce politică trebuie să mănânce în magazin în fața clientului și râde de ea. """"desigur că a fost rezolvat"""" produsele nu au fost rezolvate și am plecat cu mâinile goale, ca mulțumesc ai făcut o zi bună.",service; shop diversity; staff competency,bt_1chain
434225,"Diferențele dintre prețul afișat pe raft și cel existent în sistemul informatic. În opinia mea, raportul este 1/50 informații incorecte vs informații corecte. Foarte multe dintre produse, în special cele de ""sfârșitul colecției"", nu au eticheta de preț atașată, deoarece sunt convins că devin ""vânzări pierdute"". Fenomenul este, de asemenea, agravat de lipsa verificatorilor de prețuri.În același timp, există produse care nu au eticheta de preț pe raft!! 1/80. În comparație cu magazinele de format foarte mare Hypermarket, unde numărul de SKU ajunge la 10.000 și unde nu am observat acest decalaj, consider că în cazul Decathlon, deoarece acest număr este mult mai mare, fenomenul ajunge la prețuri alarmant de scăzute. În",shop organization; service,bt_1chain
434226,"A trebuit să stau 20 de minute pentru o factură, nu cred că e normal ca oasele să se umfle, trebuie să se ocupe de facturi şi de retururi.",staff availability,bt_1chain
434227,"Am avut o discuție contradictorie cu unul dintre angajații Decathlon Berceni. După discuție am rămas cu un gust amar față de înțelegerea clară, rațională și orientată spre client a acelui angajat, al cărui nume nu-l știu pentru că nu a apărut și nu a purtat un insigna.Discuția s-a învârtit în jurul unui defect pe care îl avea o pereche de pantofi comandate. Acest domn a argumentat într-un mod nu foarte deschis sau argumentativ că perechea nu avea niciun defect, având în vedere că orice produs defectuos este deteriorat, deoarece ""pielea funcționează"" s.a.m. De fapt, excesul de piele pe achizițiile de decathlon este stupid, inestetic, neregulat. În cele din urmă sunt de acord cu înțele",delivery; product; quality; staff competency,bt_1chain
434228,"Congestie, nu avem produse de sezon în stoc, puţini specialişti care să ne ajute; am fost ajutaţi, totuşi, şi am găsit unele lucruri, nu tot ce căutam.",environment; staff availability; staff competency; shop diversity,bt_1chain
434229,Livrarea durează atât de mult.,delivery,bt_1chain
434231,Bună ziua. Nu înţeleg ce se întâmplă cu punctele de pe cardul meu de fidelitate. Nu am luat nici o reducere încă şi am foarte puţin în comparaţie cu achiziţiile pe care le-am făcut.,service,bt_1chain
434233,Sunt foarte mulţumit de magazinul dvs. şi v-l recomand.,misc,bt_1chain
434238,"Fraţilor, faceţi ceva cu casele astea. Merg foarte încet. Restul e bine.",service,bt_1chain
434239,"Eram la coadă la o casă, am plătit şi pentru factură a trebuit să stau la altă coadă.",service,bt_1chain
434241,"Ceea ce este nesatisfăcător este calitatea serviciului de livrare, deşi pachetul a ajuns la destinaţie într-un timp scurt, distribuitorului i-a luat cinci zile să-l livreze.",delivery; service,bt_1chain
434244,"La data de 8.11.2015, când au fost emise voucherele, am fost informat că pot folosi voucherul și pentru a cumpăra un produs în valoare mai mică decât valoarea unui voucher și pot folosi diferența pentru alte achiziții, singura condiție fiind că nu trebuie depășite 6 luni de valabilitate. La 14.11.2015, când voucherele au putut fi utilizate, am fost informat că nu pot cumpăra produse cu o valoare mai mică, valoarea achiziționată o dată trebuie să depășească valoarea voucherului. Citind regulamentul, Secțiunea 6, paragraful 3, înțeleg că nu trebuie utilizat o singură dată pentru întreaga sa valoare de ofertă. I:""""Fiecare voucher de pe TROCATHLON, care nu poate fi rambursat în numerar, este valabil timp de 6 luni",staff competency; service,bt_1chain
434249,"O mulțime de minciuni de la personal...asta este a treia oară când sunt mințit să vin pentru o carte, care mi-au spus că din păcate imprimantă nu funcționează și să vină data viitoare...carte făcută la insistența personalului de multe ori, am fost în grabă fff...în orice caz eu sunt convins că opinia mea nu contează...suntem doar în România...mulțumesc foarte mult",staff competency; service,bt_1chain
434251,Atenţie la cazul de mai sus... succes şi un an nou cu oferte atractive şi vânzări mari.,misc,bt_1chain
434252,"Personal un pic.... începe sezonul pentru biciclete, mai multe și mai multe biciclete sunt cumpărate, dar la atelierul din magazinul de lână din zona de biciclete există doar 2 persoane care asamblează / ajustează bicicletele atât pentru copii și biciclete normale.... și așa mai departe.... clientul decide să cumpere o bicicletă în 10 minute și așteaptă să meargă cu ea la casă ajustat aproximativ 40 de minute.... doriți o satisfacție mai mare a clienților.... investiți mai mult în personal",staff availability,bt_1chain
434255,"Am fost în atelierul dvs. din cauza unei roți pe care am cumpărat-o cu aproximativ șase luni mai devreme și am avut o garanție de doi ani. Roțile au rupt axa portbagajului. Când am ajuns la atelier, mi s-a spus că piesă era consumabilă, așa că ar trebui să vin cu o axă de altundeva. Am fost surprins și am întrebat cum ar putea fi și mi s-a spus politicos că jantea, radiile și portbagajul sunt consumabile. CC asta e politica și apoi am întrebat care este garanția de doi ani pe roată, dar vreau să pun întrebarea unei persoane competente. Cineva din informații a fost sunat și a început să caute prin calculator ce garanție ar fi primit dacă roata era cumpărată în plus și a fost găsită. Deoarece nu am mai rămas nimic în pauză de",delivery; product; return warranty; service; service; shop diversity; staff competency; staff competency,bt_1chain
434258,După câteva minute bune de aşteptare acasă pentru a cere detalii despre accesul la terenul de joacă şi o minge de fotbal mi s-a spus că nu mă pot abţine pentru că reţeaua nu a fost să mă caute în baza de date prin adresa de e-mail şi nici o imprimantă pentru a fi emis cardul,staff competency; service,bt_1chain
434265,Am vrut să cumpăr un voucher cadou online şi să-l trimit la o anumită adresă.,service,bt_1chain
434270,"Profund nemulțumit de amplasarea cabinelor de testare într-un singur loc în magazin, într-un număr foarte mic. Dacă a trebuit să încerc un produs în mai multe mărimi, pentru că nu am găsit prima mărime, a trebuit să merg din nou prin magazin și să stau la coadă timp de 15-20 de minute.",shop organization; service,bt_1chain
434272,"Sunt deranjat de copiii care se plimbă cu diferite ""jucării pe roți"" (din magazin) între rafturi, între cumpărători.",environment,bt_1chain
434276,"Nu am putut începe să lucrez cu DECATHLON din cauza unei ""erori de sistem""???Sunt foarte dezamăgit!",tech support,bt_1chain
434277,"Nu mi s-a permis să intru în magazinul din Ploiesti pentru că aveam un rucsac în spate. Mi s-a spus: ""S-a întâmplat multe cu rucsacul!"" Aveam lucruri personale în acel rucsac de care aveam nevoie, nu puteam să mă plimb prin magazin cu portofelul în mână, de exemplu. Experiența despre care v-am povestit mi s-a întâmplat în penultima vizită în magazin.",service,bt_1chain
434278,"De când am cumpărat bicicleta am avut câteva îndoieli. În primul rând, personalul de decatlon nu are grijă de bicicletă în mod corespunzător, roțile sunt decentralizate, iar vitezele nu sunt strânse corect. Într-adevăr, 28 de spice pe un MTB, 28 de spice sunt utilizate în curse ca un MTB care este făcut pentru drumuri neregulate și șocuri medii ar trebui să fie capabil să reziste. Până acum am avut ambele roți decentralizate și din portbagaj și din coloană vertebrală, roata din spate a devenit rigidă și bicicleta ar fi trebuit în mod normal să fie schimbată în garanție, dar roțile cu 28 de spice nu sunt garantate, nici măcar la Decathlon. Schimb roata în principiu și schimb pentru bani, dar materialul său este foarte slab",product; product; quality; service; staff competency,bt_1chain
434279,"A fost livrat foarte târziu, în loc de 9, am primit-o pe 17 ianuarie 2018.",delivery,bt_1chain
434280,Nu am putut face plata cu bonusul de pe cardul meu Credit Europe Advantage.,service,bt_1chain
434293,"Bună ziua. La 15 ianuarie 2016 a fost emisă și livrată comanda nr. 2765445. A ajuns la sediul Fan Courier Comanesti la 16 ianuarie 2016, iar colectarea de către mine a fost la 18 ianuarie 2016. După plata sumei (609.48 ron) am ridicat coletul, constatând la destinație (acasă) că în colet era doar un singur produs din cel comandat, iar acesta nu era cel din comandă. Este un pat pescuit, care în comandă valoarea de 389 ron, iar cel primit este un alt produs mult mai ieftin. Este de fapt un model diferit. În același timp l-am returnat la soluția dvs. pentru eroare, care este umană, dar nu știu nimic despre restul produselor care au fost deja achiziționate și care nu au ajuns la destinație. Pentru a ridica favorul client",service,bt_1chain
