text,id,aspects_polarities,annotator,all_categories,all_categories_old,all_polarities,data_origin,text_cleaned
"nu se tin de cuvant la finalizare produs.racordaje rachete,am venit cand s-a zis de 3ori nu a fost gata.",432175,"{'choices': ['service - negative', 'staff competency - negative']}",22,service; staff competency,service; staff competency,Negative; Negative,manual,"nu se tin de cuvant la finalizare produs.racordaje rachete,am venit cand s-a zis de 3ori nu a fost gata."
"Am fost nemultumit de faptul ca , desi am furnizat cardul, acesta nu a fost scanat la achizitionarea produselor si puctele atribuite acestora nu mi-au fost acordate.Asta s-a intamplat inainte de Craciun si m-a facut sa mai ajung cu greu in magazine.",432176,service - negative,22,service,service,Negative,manual,"Am fost nemultumit de faptul ca , desi am furnizat cardul, acesta nu a fost scanat la achizitionarea produselor si puctele atribuite acestora nu mi-au fost acordate.Asta s-a intamplat inainte de Craciun si m-a facut sa mai ajung cu greu in magazine."
"Preț diferit la raft în magazin față de prețul afișat pe internet : Ex: Rucsac Arpenaz 40 L - 47,90 lei/internet și 54,90 lei /magazin/raft !! Aparat de imprimat cardul de client defect !! De abia după multe insistențe au repornit sistemul blocat să poată elibera cardul !! Cozi la casele de marcat , funcționau doar 3 restul fiind închise !!",432178,"{'choices': ['shop organization - negative', 'service - negative']}",22,shop organization; service,shop organization; service,Negative; Negative,manual,"Preț diferit la raft în magazin față de prețul afișat pe internet : Ex: Rucsac Arpenaz 40 L - 47,90 lei/internet și 54,90 lei /magazin/raft !! Aparat de imprimat cardul de client defect !! De abia după multe insistențe au repornit sistemul blocat să poată elibera cardul !! Cozi la casele de marcat , funcționau doar 3 restul fiind închise !!"
"Am facut o comanda intre magazine. Mi s-a spus ca voi fi sunat cand ajunge produsul. Nu m-a sunat nimeni nici pana in ziua de astazi. Am mers la magazin in Timisoara pentru a intreba de produs. Un angajat s-a pus sa verifice pe calculator, mi-a spus ca, comanda este ajunsa si s-a dus sa o caute. A venit si a zis ca este o greseala comanda nu a ajuns. L-am rugat frumos sa sune la magazinu de unde s-a facut comanda pentru a vedea daca cei de acolo au trimis marfa sau nu. Cat timp am fost in magazin cei de la Iasi nu au raspuns. Intr-un final m-am intales cu colegul din Timisoara sa mai insiste si sa ma su e pe nr meu (am lasat nr.)cand afla ceva indiferent de rezultat. Am fost foarte dezamagit de faptul ca nu a mai sunat sa imi spuna daca au raspuns cei de la Iasi daca nu au raspuns...ceea ce da de intales ca este un om fara cuvant.",432181,"{'choices': ['service - negative', 'staff competency - negative']}",22,service; staff competency,service; staff competency,Negative; Negative,manual,"Am facut o comanda intre magazine. Mi s-a spus ca voi fi sunat cand ajunge produsul. Nu m-a sunat nimeni nici pana in ziua de astazi. Am mers la magazin in Timisoara pentru a intreba de produs. Un angajat s-a pus sa verifice pe calculator, mi-a spus ca, comanda este ajunsa si s-a dus sa o caute. A venit si a zis ca este o greseala comanda nu a ajuns. L-am rugat frumos sa sune la magazinu de unde s-a facut comanda pentru a vedea daca cei de acolo au trimis marfa sau nu. Cat timp am fost in magazin cei de la Iasi nu au raspuns. Intr-un final m-am intales cu colegul din Timisoara sa mai insiste si sa ma su e pe nr meu (am lasat nr.)cand afla ceva indiferent de rezultat. Am fost foarte dezamagit de faptul ca nu a mai sunat sa imi spuna daca au raspuns cei de la Iasi daca nu au raspuns...ceea ce da de intales ca este un om fara cuvant."
"vanzatoare noua nu stia sa foloseasca cardavantaj, a durat mult pana am platit.curatenia in magazin lasa de dorit.. se desfaceau cutii cu marfa...lipsa angajati pe raioane.",432182,"{'choices': ['staff competency - negative', 'staff availability - negative', 'environment - negative']}",22,staff competency; staff availability; environment,staff competency; staff availability; environment,Negative; Negative; Negative,manual,"vanzatoare noua nu stia sa foloseasca cardavantaj, a durat mult pana am platit.curatenia in magazin lasa de dorit.. se desfaceau cutii cu marfa...lipsa angajati pe raioane."
"la 9:50 o singura casa deschisa, ptr retururi. Dupa ce s-a format coada de 6 persoane ni s-a spus ca e casa doar de retururi si s-au mai deschis 2 case.",432184,"{'choices': ['service - negative', 'staff competency - negative']}",22,service; staff competency,service; staff competency,Negative; Negative,manual,"la 9:50 o singura casa deschisa, ptr retururi. Dupa ce s-a format coada de 6 persoane ni s-a spus ca e casa doar de retururi si s-au mai deschis 2 case."
Am comandat 60 de veste pentru fotbal de adulti in data de 25 aprilie 2016 si in data de 3 mai a fost livrata comanda.Coletul a venit insotit de factura in care se regasesc 30 de veste pentru adulti portocalii si 3 de veste pentru adulti verzi... in pachet am gasit 22 veste adulti portocalii si 8 pentru copii si 1 BUC vesta pentru adulti verde si 29 veste pentru copii verzi.......... multumesc decatlon pentru seriozitate.... inchideti magazinul online daca nu stiti sa il utilizati!,432189,"{'choices': ['delivery - negative', 'service - negative']}",22,delivery; service,delivery; service,Negative; Negative,manual,Am comandat 60 de veste pentru fotbal de adulti in data de 25 aprilie 2016 si in data de 3 mai a fost livrata comanda.Coletul a venit insotit de factura in care se regasesc 30 de veste pentru adulti portocalii si 3 de veste pentru adulti verzi... in pachet am gasit 22 veste adulti portocalii si 8 pentru copii si 1 BUC vesta pentru adulti verde si 29 veste pentru copii verzi.......... multumesc decatlon pentru seriozitate.... inchideti magazinul online daca nu stiti sa il utilizati!
"Mentionez din nou ca in general imi place magazinul si cumparam destul de des de aici. Insa, la ultima vizita am avut o experienta destul de neplacuta. Am avut de schimbat niste produse (marimi gresite si sa aleg alt model decat ce luasem initial). Am dat exact aceleasi informatii doamnei de la retururi si mi-a cerut sa las plasa cu produsele initiale la ea, sa iau din magazin ce doresc sa mai cumpar si sa merg la casa. Ceea ce am si facut. Dupa ce am stat cam 10 minute la coada la casa cu un copil de 3 ani care alerga in toate directiile ca nu mai avea rabdare, am fost trimisa din nou la retururi. Aici o coada si mai mare, la care am asteptat din nou vreo 15-20 de minute. Am cerut o explicatie pentru care nu mi s-a facut returul cand am fost initial acolo, dar nu am primit nicio explicatie plauzibila, nici macar niste scuze. Prin urmare, dupa o vizita de de vreo 45 de minute in magazin am mai pierdut inca o data peste 30 de minute cu statul la cozi (de 2 ori la casa si o data la retururi). Asta in timp ce baietelul nerabdator de 3 ani alerga si sarea in toate directiile .... Va recomand calduros sa imbunatatiti acest serviciu, fiindca va asigur ca disconfortul pentru cele de mai sus a fost suficient de mare incat o perioada destul de lunga sa evit acest magazin.",432191,"{'choices': ['service - negative', 'staff competency - negative', 'return warranty - negative']}",22,service; staff competency; return warranty,service; staff competency; return warranty,Negative; Negative; Negative,manual,"Mentionez din nou ca in general imi place magazinul si cumparam destul de des de aici. Insa, la ultima vizita am avut o experienta destul de neplacuta. Am avut de schimbat niste produse (marimi gresite si sa aleg alt model decat ce luasem initial). Am dat exact aceleasi informatii doamnei de la retururi si mi-a cerut sa las plasa cu produsele initiale la ea, sa iau din magazin ce doresc sa mai cumpar si sa merg la casa. Ceea ce am si facut. Dupa ce am stat cam 10 minute la coada la casa cu un copil de 3 ani care alerga in toate directiile ca nu mai avea rabdare, am fost trimisa din nou la retururi. Aici o coada si mai mare, la care am asteptat din nou vreo 15-20 de minute. Am cerut o explicatie pentru care nu mi s-a facut returul cand am fost initial acolo, dar nu am primit nicio explicatie plauzibila, nici macar niste scuze. Prin urmare, dupa o vizita de de vreo 45 de minute in magazin am mai pierdut inca o data peste 30 de minute cu statul la cozi (de 2 ori la casa si o data la retururi). Asta in timp ce baietelul nerabdator de 3 ani alerga si sarea in toate directiile .... Va recomand calduros sa imbunatatiti acest serviciu, fiindca va asigur ca disconfortul pentru cele de mai sus a fost suficient de mare incat o perioada destul de lunga sa evit acest magazin."
"Softul intern nu a functionat, nimeni nu a mai sunat inapoi a doua zi pt informatiile necesare in ciuda promisiunilor.",432192,"{'choices': ['tech support - negative', 'staff competency - negative']}",22,tech support; staff competency,tech support; staff competency,Negative; Negative,manual,"Softul intern nu a functionat, nimeni nu a mai sunat inapoi a doua zi pt informatiile necesare in ciuda promisiunilor."
Personal insuficient.Am stat o ora pana sa obtin o informatie despre o bicicleta ce nu avea pret la raft.,432195,"{'choices': ['staff availability - negative', 'shop organization - negative']}",22,staff availability; shop organization,staff availability; shop organization,Negative; Negative,manual,Personal insuficient.Am stat o ora pana sa obtin o informatie despre o bicicleta ce nu avea pret la raft.
"Prea multi (mult prea multi) copii liberi si parinti nepasatori... O zona dedicata copiilor (eventual ingradita! ;) ) m-ar determina sa vin in magazin cu mai multa placere.Daca imi doresc sa fiu lovit peste picioare, ma pot lovi singur. Daca imi doresc sa ascult urlete, merg la Zoo si ascult maimutele. In magazin nu imi doresc asta!",432202,environment - negative,22,environment,environment,Negative,manual,"Prea multi (mult prea multi) copii liberi si parinti nepasatori... O zona dedicata copiilor (eventual ingradita! ;) ) m-ar determina sa vin in magazin cu mai multa placere.Daca imi doresc sa fiu lovit peste picioare, ma pot lovi singur. Daca imi doresc sa ascult urlete, merg la Zoo si ascult maimutele. In magazin nu imi doresc asta!"
"ar trebui sa animati miscarea de la case unde , desi erau mai multi prin preajma, doar o singura domnisoara ne servea si asta bineinteles incet. in plus, mai raspundea si la telefon!!!! am stat 15 minute ca sa-mi ajunga randul. of, of!",432203,"{'choices': ['service - negative', 'staff availability - negative', 'staff competency - negative']}",22,service; staff availability; staff competency,service; staff availability; staff competency,Negative; Negative; Negative,manual,"ar trebui sa animati miscarea de la case unde , desi erau mai multi prin preajma, doar o singura domnisoara ne servea si asta bineinteles incet. in plus, mai raspundea si la telefon!!!! am stat 15 minute ca sa-mi ajunga randul. of, of!"
"Jalnic. Toate produsele le aveti in """"stoc informatic"""". Niciun angajat, nici cei din magazin, nici cei de la Call-center nu au raspuns la nicio intrebare sau daca incearca, se contrazic intre ei. O harababura totala. Sunt """"extaziat"""" ca am asteptat 14 zile (termenul de livrare) cu banii blocati in cont ca sa va lamuriti ca nu mai aveti un produs in stoc, iar dupa ce am anulat comanda pe care VOI nu ati fost in stare sa o onorati, mai astept 14 zile sa imi deblocati banii din cont :)",432204,"{'choices': ['service - negative', 'shop organization - negative', 'staff competency - negative']}",22,service; shop organization; staff competency,service; shop organization; staff competency,Negative; Negative; Negative,manual,"Jalnic. Toate produsele le aveti in """"stoc informatic"""". Niciun angajat, nici cei din magazin, nici cei de la Call-center nu au raspuns la nicio intrebare sau daca incearca, se contrazic intre ei. O harababura totala. Sunt """"extaziat"""" ca am asteptat 14 zile (termenul de livrare) cu banii blocati in cont ca sa va lamuriti ca nu mai aveti un produs in stoc, iar dupa ce am anulat comanda pe care VOI nu ati fost in stare sa o onorati, mai astept 14 zile sa imi deblocati banii din cont :)"
"In magazin e haos, toti copii si nu numai alearga fie pe trotinete, fie pe alte obiecte din magazin, fie arunca cu mingi, striga si ei si parintii, etc. E haos si balamuc total, cel putin in weekend, cand e mai aglomerat! A devenit o provocare sa reusesti sa ajungi la raionul unde ai nevoie sau sa cauti ce ai nevoie, trebuie sa ai grija sa nu te loveasca cineva care alearga fara sa tina cont de ceilalti clienti. Poate n-ar fi rau sa stabiliti niste limite sau, mai degraba, sa le impuneti! :)",432205,environment - negative,22,environment,environment,Negative,manual,"In magazin e haos, toti copii si nu numai alearga fie pe trotinete, fie pe alte obiecte din magazin, fie arunca cu mingi, striga si ei si parintii, etc. E haos si balamuc total, cel putin in weekend, cand e mai aglomerat! A devenit o provocare sa reusesti sa ajungi la raionul unde ai nevoie sau sa cauti ce ai nevoie, trebuie sa ai grija sa nu te loveasca cineva care alearga fara sa tina cont de ceilalti clienti. Poate n-ar fi rau sa stabiliti niste limite sau, mai degraba, sa le impuneti! :)"
