text,id,aspects_polarities,annotator,all_categories,all_categories_old,all_polarities,data_origin,text_cleaned
"II am de aproximativ 6 luni. Din start, sunt foarte comfortabili si din punctul meu de vedere nu iti dau nicio problema la adaptare, indiferent ce bocanc ai folosit inainte. Am vazut la alte comentarii ca au o problema cu impermeabilitatea. Din motive de siguranta, eu i-am impermeabilizat de fiecare data inainte unei ture grele, dar chiar si asa, prezinta acele fante pentru respiratie pe laterale care iau apa in prostie. Au o problema de respirabilitate, deoarece de fiecare data cand am scos picioarele din ei, indiferent de conditii, erau mereu transpirate sau inmuiate. Talpa Vibram este problematica. Este foarte comfortabila, spre deosebire de Essensole sau de Contagrip, dar aderenta si rezistenta la uzura lasa de dorit. Dupa o tura lunga de Fagarasi prezinta urme clare de uzura pe calcai si laterale. Crampoanele de 3 mm nu prea te ajuta cu aderenta, preferam niste crampoane mai mari la pretul asta. Suportul pentru glezna este slab, comparabil cu bocancii la preturi de nimic, de aceea recomand o atentie sporita in ture. Nu ii recomand in ture cu catarare sau in ture facute in medii umede. Pe timp uscat sunt foarte buni. Pretul e cam mare pentru ce ofera. Pacat...",431919,"{'choices': ['product - positive', 'price - negative', 'product - negative', 'quality - negative']}",22,product; price; product; quality,product; price; quality,Positive; Negative; Negative; Negative,manual,"II am de aproximativ 6 luni. Din start, sunt foarte comfortabili si din punctul meu de vedere nu iti dau nicio problema la adaptare, indiferent ce bocanc ai folosit inainte. Am vazut la alte comentarii ca au o problema cu impermeabilitatea. Din motive de siguranta, eu i-am impermeabilizat de fiecare data inainte unei ture grele, dar chiar si asa, prezinta acele fante pentru respiratie pe laterale care iau apa in prostie. Au o problema de respirabilitate, deoarece de fiecare data cand am scos picioarele din ei, indiferent de conditii, erau mereu transpirate sau inmuiate. Talpa Vibram este problematica. Este foarte comfortabila, spre deosebire de Essensole sau de Contagrip, dar aderenta si rezistenta la uzura lasa de dorit. Dupa o tura lunga de Fagarasi prezinta urme clare de uzura pe calcai si laterale. Crampoanele de 3 mm nu prea te ajuta cu aderenta, preferam niste crampoane mai mari la pretul asta. Suportul pentru glezna este slab, comparabil cu bocancii la preturi de nimic, de aceea recomand o atentie sporita in ture. Nu ii recomand in ture cu catarare sau in ture facute in medii umede. Pe timp uscat sunt foarte buni. Pretul e cam mare pentru ce ofera. Pacat..."
Daca stateam dupa curier fetita mea primea cadoul de Moş in 26 Decembrie.Schimbați curierul!!!!!Organizare proasta!!!!De ca daca curierul nu vine la timp nu-mi dați din magazin acelaşi produs pe care l-am platit online???,431920,delivery - negative,22,delivery,delivery,Negative,manual,Daca stateam dupa curier fetita mea primea cadoul de Moș in 26 Decembrie.Schimbați curierul!!!!!Organizare proasta!!!!De ca daca curierul nu vine la timp nu-mi dați din magazin același produs pe care l-am platit online???
Încă nu am primit conanda și ma intrebati cum e? :))) cel mai tare decathlon!,431921,delivery - negative,22,delivery,delivery,Negative,manual,Încă nu am primit conanda și ma intrebati cum e? :))) cel mai tare decathlon!
"Dupa o luna de purtat de acasa la birou, nu prin ploaie, la pantoful stang a inceput sa pocnesca si sa scartaie talpa atunci cand pasesc. Sunt dezamagit de faptul ca la acest pret apar probleme de genul acesta. Nu recomand acest produs.",431922,"{'choices': ['price - negative', 'product - negative', 'quality - negative']}",22,price; product; quality,price; product; quality,Negative; Negative; Negative,manual,"Dupa o luna de purtat de acasa la birou, nu prin ploaie, la pantoful stang a inceput sa pocnesca si sa scartaie talpa atunci cand pasesc. Sunt dezamagit de faptul ca la acest pret apar probleme de genul acesta. Nu recomand acest produs."
"Ptr a lua un costum sky copii am comandat pe net, in magazin nu exista culorile si marimile de pe site",431923,shop organization - negative,22,shop organization,shop organization,Negative,manual,"Ptr a lua un costum sky copii am comandat pe net, in magazin nu exista culorile si marimile de pe site"
"aprovizionare mai ritmică cu măsuri XL, 2XL pt sporturi de iarna (clăpari 26,27..., pantaloni); recomand angajarea unor experți  (adevărați) pentru recomandări pertinente privind sporturile de iarnă, simultan cu creșterea calitativă a sortimentului de produse.",431924,"{'choices': ['shop diversity - negative', 'quality - negative', 'staff competency - negative']}",22,shop diversity; quality; staff competency,shop diversity; quality; staff competency,Negative; Negative; Negative,manual,"aprovizionare mai ritmică cu măsuri XL, 2XL pt sporturi de iarna (clăpari 26,27..., pantaloni); recomand angajarea unor experți (adevărați) pentru recomandări pertinente privind sporturile de iarnă, simultan cu creșterea calitativă a sortimentului de produse."
"Sugestii: varietate gama, marimi, reduceri de pret reale, eliminarea hotilor prezenti in magazin.",431925,"{'choices': ['promotions - negative', 'security - negative', 'shop diversity - negative']}",22,promotions; security; shop diversity,promotions; security; shop diversity,Negative; Negative; Negative,manual,"Sugestii: varietate gama, marimi, reduceri de pret reale, eliminarea hotilor prezenti in magazin."
Oamenii de pază nu sunt comunicativi și sunt suspicioși cu orice client.,431926,security - negative,22,security,security,Negative,manual,Oamenii de pază nu sunt comunicativi și sunt suspicioși cu orice client.
Dureaza mult procesarea comenzii..transport ..livrare lasa de dorit..si din brasov venea mai repede fata de 15km cat era distanta intre mine si voi(militari-centru),431927,delivery - negative,22,delivery,delivery,Negative,manual,Dureaza mult procesarea comenzii..transport ..livrare lasa de dorit..si din brasov venea mai repede fata de 15km cat era distanta intre mine si voi(militari-centru)
Am fost sa schimb o pereche de adidasi  pt ca s-au rupt la cusatura si managerul mi-a spus ca nu se poate pt ca sant uzati dar adidasi ii folosesc la fuga nu sant pt vitrina.,431928,"{'choices': ['product - negative', 'quality - negative', 'return warranty - negative', 'staff competency - negative']}",22,product; quality; return warranty; staff competency,product; quality; return warranty; staff competency,Negative; Negative; Negative; Negative,manual,Am fost sa schimb o pereche de adidasi pt ca s-au rupt la cusatura si managerul mi-a spus ca nu se poate pt ca sant uzati dar adidasi ii folosesc la fuga nu sant pt vitrina.
"Practici la mers dar talpa nu este rezistenta. Dupa 2 luni a aparut o gaura in talpa, in partea dinspre varf.",431929,"{'choices': ['product - positive', 'product - negative', 'quality - negative']}",22,product; product; quality,product; quality,Positive; Negative; Negative,manual,"Practici la mers dar talpa nu este rezistenta. Dupa 2 luni a aparut o gaura in talpa, in partea dinspre varf."
"Lipsa zambetului si abilitatii la personal, vb intrei ei zgomotos si aruncau cutiile printre rafturi...lipsa unor marimi mai frecvent utilizate(L)...Copii ce alearga prin magazin haotic si risti sa-i lovesti sau sa te loveasca. Ca pozitiv o gama mare de produse, si 1-2 angajati cu bun simt...",431930,"{'choices': ['staff competency - negative', 'shop diversity - negative', 'environment - negative', 'shop diversity - positive', 'staff competency - positive']}",22,staff competency; shop diversity; environment; shop diversity; staff competency,staff competency; shop diversity; environment,Negative; Negative; Negative; Positive; Positive,manual,"Lipsa zambetului si abilitatii la personal, vb intrei ei zgomotos si aruncau cutiile printre rafturi...lipsa unor marimi mai frecvent utilizate(L)...Copii ce alearga prin magazin haotic si risti sa-i lovesti sau sa te loveasca. Ca pozitiv o gama mare de produse, si 1-2 angajati cu bun simt..."
"Buna ziua, La achizitionarea bicicletelor beneficiem ca si cliente de reglajul lor la standurile din magazinele decathlon, numai ca, este pentru prima oara cand am plecat cu ea fara a face vreun reglaj pe care ulterior l-am realizat acasa. Din doua locatii a cate doua standuri, in decursul a doua zile de colindat in decathlon iuliu maniu, erau prezenti doar doi oameni din personal, dar si multi clienti dornici de a-si cumpara o bicicleta. Pana aici toate bune si frumoase, am stat cateva minute la standul gol, la celalalt era coada mare, in speranta ca va veni cineva, dupa presupunerea mea, care ar fi fost in pauza de masa. A aparut o persoana pe care am vazut-o lucrand la biciclete prin preajma dar nici chip sa ne ajute pe cei ce eram prezenti acolo, si ne-a evitat desi i-am facut invitatie sa ne ajute. Dupa vre-o jumate de ora de stat pe loc cu bicicleta pe standuri, am plecat spre casa si mi-am luat inima in dinti, pentru ca imi functiona doar o frana, noroc ca nu stateam departe de magazin.O alta observatie este referitoare la modul de depozitare in stand a bicicletelor, care din pacate lasa de dorit. Sunt rezemate una de alta, rotile din spate se descentreaza pentru ca stau aplecate in loc de pozitia dreapta in care e normal sa fie amplasata. Dupa cateva biciclete """"luate la ochi"""" am reusit sa gasesc una cat de cat cu roata spate in niste limite acceptabile din punct de vedere al centratrii rotii, ce poate fi ajustata ulterior. O janta stramba nu mai poate fi centrata si necesita schimbarea!Ar fi grozav daca si cei ce sunt mecanici de biclete, ar fi persoane dornice de a-si presta meseria si care sa ne ajute fara a le atrage atentia, ceea ce s-ar materializa intr-un plus si pentru noi si pentru voi :).Zi faina.",431931,"{'choices': ['shop organization - negative', 'staff availability - negative', 'staff competency - negative']}",22,shop organization; staff availability; staff competency,shop organization; staff availability; staff competency,Negative; Negative; Negative,manual,"Buna ziua, La achizitionarea bicicletelor beneficiem ca si cliente de reglajul lor la standurile din magazinele decathlon, numai ca, este pentru prima oara cand am plecat cu ea fara a face vreun reglaj pe care ulterior l-am realizat acasa. Din doua locatii a cate doua standuri, in decursul a doua zile de colindat in decathlon iuliu maniu, erau prezenti doar doi oameni din personal, dar si multi clienti dornici de a-si cumpara o bicicleta. Pana aici toate bune si frumoase, am stat cateva minute la standul gol, la celalalt era coada mare, in speranta ca va veni cineva, dupa presupunerea mea, care ar fi fost in pauza de masa. A aparut o persoana pe care am vazut-o lucrand la biciclete prin preajma dar nici chip sa ne ajute pe cei ce eram prezenti acolo, si ne-a evitat desi i-am facut invitatie sa ne ajute. Dupa vre-o jumate de ora de stat pe loc cu bicicleta pe standuri, am plecat spre casa si mi-am luat inima in dinti, pentru ca imi functiona doar o frana, noroc ca nu stateam departe de magazin.O alta observatie este referitoare la modul de depozitare in stand a bicicletelor, care din pacate lasa de dorit. Sunt rezemate una de alta, rotile din spate se descentreaza pentru ca stau aplecate in loc de pozitia dreapta in care e normal sa fie amplasata. Dupa cateva biciclete """"luate la ochi"""" am reusit sa gasesc una cat de cat cu roata spate in niste limite acceptabile din punct de vedere al centratrii rotii, ce poate fi ajustata ulterior. O janta stramba nu mai poate fi centrata si necesita schimbarea!Ar fi grozav daca si cei ce sunt mecanici de biclete, ar fi persoane dornice de a-si presta meseria si care sa ne ajute fara a le atrage atentia, ceea ce s-ar materializa intr-un plus si pentru noi si pentru voi :).Zi faina."
"Nemultumit,pt ca am vrut sa ridic din Pitesti cardul Decathlon si rasp. a fost ca nu au tus pt imprimarea cardului!  : (    (un rasp. cam nepasator al casieritei)",431932,staff competency - negative,22,staff competency,staff competency,Negative,manual,"Nemultumit,pt ca am vrut sa ridic din Pitesti cardul Decathlon si rasp. a fost ca nu au tus pt imprimarea cardului! : ( (un rasp. cam nepasator al casieritei)"
la articolul de manusi portar vreau sa vad mai multe marci nu doar cea proprie...sau daca este doar kipsta sa fie toata gama,431933,shop diversity - negative,22,shop diversity,shop diversity,Negative,manual,la articolul de manusi portar vreau sa vad mai multe marci nu doar cea proprie...sau daca este doar kipsta sa fie toata gama
"I-am luat la o prima tura de 30 min si prima impresie e proastanu-mi dau seama daca pur si simplu este din cauza croielii sau a padding-ului, dar senzatia de disconform este majora.",431934,product - negative,22,product,product,Negative,manual,"I-am luat la o prima tura de 30 min si prima impresie e proastanu-mi dau seama daca pur si simplu este din cauza croielii sau a padding-ului, dar senzatia de disconform este majora."
atentie mai mare la rearanjarea produselor dupa proba sau care sunt lasate la casele de marcat sau in alte locuri,431935,shop organization - negative,22,shop organization,shop organization,Negative,manual,atentie mai mare la rearanjarea produselor dupa proba sau care sunt lasate la casele de marcat sau in alte locuri
"Am achiziționat acest produs si singura nemulțumire este ca nu exista nr de genul 28,5. Fetița mea a probat mărimea 28 care ii venea fixa si o deranjau la mers iar mărimea 29 este puțin mare. Pe principiul o sa l poarte când mai creste este un produs Ok.. din punctul meu de vedere acest produs este bun deoarece este usor, călduros si nu permite alunecarea.",431936,"{'choices': ['product - negative', 'product - positive']}",22,product; product,product,Negative; Positive,manual,"Am achiziționat acest produs si singura nemulțumire este ca nu exista nr de genul 28,5. Fetița mea a probat mărimea 28 care ii venea fixa si o deranjau la mers iar mărimea 29 este puțin mare. Pe principiul o sa l poarte când mai creste este un produs Ok.. din punctul meu de vedere acest produs este bun deoarece este usor, călduros si nu permite alunecarea."
"Cei care monteaza biciclete sa fie mai amabili, si sa regleze cu mai multa atentie",431937,staff competency - negative,22,staff competency,staff competency,Negative,manual,"Cei care monteaza biciclete sa fie mai amabili, si sa regleze cu mai multa atentie"
